# mean, investigation_time=50.0, checksum=263994461
lon,lat,PGA-0.1,PGA-0.02,SA(0.075)-0.1,SA(0.075)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.3)-0.1,SA(0.3)-0.02,SA(0.4)-0.1,SA(0.4)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(0.75)-0.1,SA(0.75)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(1.5)-0.1,SA(1.5)-0.02,SA(2.0)-0.1,SA(2.0)-0.02,SA(2.5)-0.1,SA(2.5)-0.02,SA(3.0)-0.1,SA(3.0)-0.02
172.48705,-43.45526,7.665336E-01,1.346939E+00,1.301595E+00,2.250980E+00,1.537073E+00,2.639114E+00,1.835019E+00,3.197234E+00,1.651337E+00,3.007867E+00,1.472898E+00,2.761348E+00,1.336023E+00,2.525437E+00,1.029179E+00,1.998780E+00,8.134047E-01,1.600250E+00,5.089194E-01,9.781805E-01,3.528139E-01,6.588143E-01,2.629473E-01,4.866942E-01,2.092055E-01,3.854676E-01
172.49941,-43.45531,7.687382E-01,1.350487E+00,1.305271E+00,2.256684E+00,1.541434E+00,2.645638E+00,1.839727E+00,3.204959E+00,1.655572E+00,3.015424E+00,1.476695E+00,2.768805E+00,1.339698E+00,2.533103E+00,1.033647E+00,2.009934E+00,8.171595E-01,1.610125E+00,5.103574E-01,9.834080E-01,3.535159E-01,6.614035E-01,2.633362E-01,4.882221E-01,2.094571E-01,3.864297E-01
172.51177,-43.45536,7.714844E-01,1.355160E+00,1.309791E+00,2.263943E+00,1.546777E+00,2.653953E+00,1.845479E+00,3.214893E+00,1.660769E+00,3.025805E+00,1.481284E+00,2.779264E+00,1.343931E+00,2.543403E+00,1.037932E+00,2.022158E+00,8.206829E-01,1.620942E+00,5.116704E-01,9.893674E-01,3.541432E-01,6.644637E-01,2.636562E-01,4.900770E-01,2.096524E-01,3.876482E-01
172.52413,-43.45542,7.746915E-01,1.360505E+00,1.315035E+00,2.272376E+00,1.552979E+00,2.663633E+00,1.852112E+00,3.226305E+00,1.666725E+00,3.037470E+00,1.486485E+00,2.790825E+00,1.348499E+00,2.554276E+00,1.041231E+00,2.032167E+00,8.230737E-01,1.629381E+00,5.123303E-01,9.940188E-01,3.543444E-01,6.668290E-01,2.636505E-01,4.913283E-01,2.095852E-01,3.883899E-01
172.53649,-43.45547,7.782705E-01,1.366569E+00,1.320871E+00,2.281998E+00,1.559876E+00,2.674688E+00,1.859469E+00,3.239126E+00,1.673350E+00,3.050352E+00,1.492258E+00,2.803330E+00,1.353601E+00,2.566116E+00,1.045157E+00,2.043454E+00,8.260472E-01,1.639011E+00,5.132697E-01,9.993497E-01,3.547096E-01,6.695722E-01,2.637557E-01,4.928510E-01,2.096014E-01,3.893384E-01
172.54885,-43.45552,7.820715E-01,1.372630E+00,1.327032E+00,2.291892E+00,1.567160E+00,2.686056E+00,1.867181E+00,3.251695E+00,1.680303E+00,3.062381E+00,1.498300E+00,2.814284E+00,1.358874E+00,2.576318E+00,1.048796E+00,2.052148E+00,8.286490E-01,1.646151E+00,5.139645E-01,1.002909E+00,3.548904E-01,6.713198E-01,2.637190E-01,4.935999E-01,2.095003E-01,3.896650E-01
172.56121,-43.45556,7.863202E-01,1.380293E+00,1.333862E+00,2.303838E+00,1.575222E+00,2.699660E+00,1.875800E+00,3.267384E+00,1.688174E+00,3.078225E+00,1.505205E+00,2.829197E+00,1.364940E+00,2.590389E+00,1.052955E+00,2.063945E+00,8.316484E-01,1.655675E+00,5.148676E-01,1.007843E+00,3.552068E-01,6.739340E-01,2.637713E-01,4.949803E-01,2.094650E-01,3.904845E-01
172.57357,-43.45561,7.907847E-01,1.388038E+00,1.340999E+00,2.316064E+00,1.583655E+00,2.713599E+00,1.884789E+00,3.283031E+00,1.696417E+00,3.093575E+00,1.512460E+00,2.843333E+00,1.371336E+00,2.603409E+00,1.057514E+00,2.074999E+00,8.350393E-01,1.664624E+00,5.159584E-01,1.012306E+00,3.556187E-01,6.762136E-01,2.638872E-01,4.961063E-01,2.094742E-01,3.910875E-01
172.58593,-43.45566,7.954035E-01,1.395781E+00,1.348373E+00,2.328482E+00,1.592367E+00,2.727818E+00,1.894035E+00,3.298676E+00,1.704908E+00,3.108551E+00,1.519910E+00,2.856880E+00,1.377911E+00,2.615510E+00,1.062332E+00,2.085739E+00,8.387171E-01,1.673470E+00,5.171785E-01,1.016659E+00,3.560981E-01,6.784159E-01,2.640494E-01,4.971826E-01,2.095196E-01,3.916494E-01
172.59829,-43.45570,7.892541E-01,1.381748E+00,1.338819E+00,2.309841E+00,1.581143E+00,2.707168E+00,1.879856E+00,3.269566E+00,1.690183E+00,3.075916E+00,1.503057E+00,2.819276E+00,1.351305E+00,2.555745E+00,1.007063E+00,1.958998E+00,7.900085E-01,1.566300E+00,4.906523E-01,9.593848E-01,3.395315E-01,6.449727E-01,2.516198E-01,4.710828E-01,1.997186E-01,3.712209E-01
172.61065,-43.45574,7.604313E-01,1.322811E+00,1.293554E+00,2.226940E+00,1.527817E+00,2.614356E+00,1.816244E+00,3.145974E+00,1.628971E+00,2.947803E+00,1.447663E+00,2.699085E+00,1.297116E+00,2.437409E+00,9.599903E-01,1.854682E+00,7.564161E-01,1.494216E+00,4.725230E-01,9.222835E-01,3.283955E-01,6.223677E-01,2.426804E-01,4.544034E-01,1.926202E-01,3.577583E-01
172.62301,-43.45579,7.751632E-01,1.350556E+00,1.316791E+00,2.267953E+00,1.555225E+00,2.660844E+00,1.847385E+00,3.205117E+00,1.658348E+00,3.007926E+00,1.473293E+00,2.753711E+00,1.319673E+00,2.486046E+00,9.754028E-01,1.890156E+00,7.669787E-01,1.519387E+00,4.773628E-01,9.353555E-01,3.310525E-01,6.299033E-01,2.445840E-01,4.592704E-01,1.940198E-01,3.613828E-01
172.63537,-43.45583,7.857773E-01,1.370346E+00,1.333492E+00,2.297645E+00,1.574928E+00,2.694587E+00,1.869345E+00,3.245726E+00,1.678919E+00,3.048841E+00,1.491354E+00,2.792356E+00,1.335829E+00,2.521150E+00,9.866765E-01,1.916803E+00,7.747137E-01,1.538688E+00,4.806850E-01,9.453421E-01,3.327886E-01,6.355608E-01,2.457531E-01,4.628415E-01,1.948466E-01,3.639456E-01
172.64773,-43.45586,7.842665E-01,1.366040E+00,1.331096E+00,2.292987E+00,1.572114E+00,2.689738E+00,1.864946E+00,3.236231E+00,1.674417E+00,3.037626E+00,1.487254E+00,2.781531E+00,1.331547E+00,2.510139E+00,9.823268E-01,1.906846E+00,7.716064E-01,1.532425E+00,4.783761E-01,9.418707E-01,3.311305E-01,6.329592E-01,2.442497E-01,4.607040E-01,1.935980E-01,3.618645E-01
172.66009,-43.45590,7.927589E-01,1.382702E+00,1.344321E+00,2.317743E+00,1.587684E+00,2.717741E+00,1.882134E+00,3.269586E+00,1.690548E+00,3.071350E+00,1.501412E+00,2.812984E+00,1.344089E+00,2.538731E+00,9.908345E-01,1.928015E+00,7.774197E-01,1.547759E+00,4.807086E-01,9.496891E-01,3.322687E-01,6.372414E-01,2.449512E-01,4.633211E-01,1.940632E-01,3.636449E-01
172.67245,-43.45594,8.018994E-01,1.400951E+00,1.358726E+00,2.344767E+00,1.604244E+00,2.748210E+00,1.900942E+00,3.306041E+00,1.708269E+00,3.108024E+00,1.517045E+00,2.846336E+00,1.358203E+00,2.570007E+00,1.000849E+00,1.951756E+00,7.842758E-01,1.564489E+00,4.835672E-01,9.579343E-01,3.337115E-01,6.417075E-01,2.459083E-01,4.660563E-01,1.947286E-01,3.655351E-01
172.68481,-43.45597,8.081821E-01,1.413109E+00,1.369165E+00,2.364501E+00,1.615505E+00,2.770519E+00,1.914362E+00,3.331954E+00,1.720879E+00,3.133420E+00,1.528173E+00,2.869136E+00,1.368274E+00,2.591377E+00,1.007743E+00,1.967942E+00,7.890701E-01,1.575638E+00,4.853440E-01,9.630823E-01,3.345040E-01,6.442688E-01,2.463735E-01,4.674827E-01,1.950195E-01,3.664000E-01
172.69717,-43.45601,8.108375E-01,1.418171E+00,1.373488E+00,2.373357E+00,1.620145E+00,2.780665E+00,1.919440E+00,3.342492E+00,1.725526E+00,3.143037E+00,1.532127E+00,2.877318E+00,1.371502E+00,2.598324E+00,1.009357E+00,1.972089E+00,7.899539E-01,1.578368E+00,4.851285E-01,9.639465E-01,3.341214E-01,6.442677E-01,2.459290E-01,4.671508E-01,1.946162E-01,3.658528E-01
172.70953,-43.45604,8.128406E-01,1.422340E+00,1.376660E+00,2.380454E+00,1.623525E+00,2.788780E+00,1.923004E+00,3.351240E+00,1.728741E+00,3.151605E+00,1.534776E+00,2.885006E+00,1.373560E+00,2.604932E+00,1.010156E+00,1.976485E+00,7.902303E-01,1.581555E+00,4.846621E-01,9.652925E-01,3.336207E-01,6.447046E-01,2.454105E-01,4.671131E-01,1.941647E-01,3.655561E-01
171.59749,-43.43880,5.147492E-01,9.247941E-01,8.520102E-01,1.516404E+00,1.008894E+00,1.786668E+00,1.248752E+00,2.184815E+00,1.135866E+00,2.010955E+00,1.017854E+00,1.814713E+00,9.380569E-01,1.660287E+00,7.845641E-01,1.380357E+00,6.482448E-01,1.169580E+00,4.517149E-01,8.212722E-01,3.284280E-01,5.961909E-01,2.496127E-01,4.592880E-01,1.998480E-01,3.744079E-01
171.62220,-43.43910,4.694406E-01,8.756024E-01,8.629771E-01,1.680881E+00,1.027309E+00,2.016476E+00,1.187253E+00,2.292598E+00,9.905472E-01,1.875248E+00,8.469313E-01,1.556055E+00,7.757082E-01,1.387540E+00,6.431869E-01,1.143847E+00,5.198641E-01,9.641948E-01,3.541889E-01,6.854184E-01,2.576659E-01,4.986634E-01,1.876808E-01,3.771694E-01,1.458647E-01,3.049465E-01
171.63455,-43.43925,4.602075E-01,8.541667E-01,8.549966E-01,1.666408E+00,1.015888E+00,1.996832E+00,1.142367E+00,2.198084E+00,9.307945E-01,1.731613E+00,7.942690E-01,1.428872E+00,7.322880E-01,1.291760E+00,6.149324E-01,1.092823E+00,4.989391E-01,9.299941E-01,3.408708E-01,6.684104E-01,2.501179E-01,4.889297E-01,1.817242E-01,3.702644E-01,1.411189E-01,3.002935E-01
171.64690,-43.43940,4.683894E-01,8.672876E-01,8.666019E-01,1.681013E+00,1.029530E+00,2.013570E+00,1.159908E+00,2.222774E+00,9.449246E-01,1.755435E+00,8.056736E-01,1.448792E+00,7.407591E-01,1.305262E+00,6.200851E-01,1.097971E+00,5.033569E-01,9.322104E-01,3.442243E-01,6.685018E-01,2.523302E-01,4.884588E-01,1.840208E-01,3.700833E-01,1.433707E-01,3.002270E-01
171.65926,-43.43954,4.820114E-01,8.879721E-01,8.738430E-01,1.669301E+00,1.040051E+00,2.000127E+00,1.218163E+00,2.311584E+00,1.029263E+00,1.929116E+00,8.828053E-01,1.614771E+00,8.043292E-01,1.431064E+00,6.602771E-01,1.161615E+00,5.325691E-01,9.713891E-01,3.624352E-01,6.844747E-01,2.626264E-01,4.963889E-01,1.923804E-01,3.755916E-01,1.502011E-01,3.038871E-01
171.67161,-43.43969,4.787740E-01,8.794541E-01,8.710138E-01,1.662128E+00,1.036594E+00,1.991638E+00,1.209087E+00,2.289483E+00,1.017145E+00,1.897087E+00,8.708203E-01,1.584086E+00,7.937688E-01,1.406356E+00,6.517711E-01,1.143962E+00,5.256059E-01,9.573302E-01,3.573597E-01,6.757866E-01,2.593954E-01,4.905611E-01,1.896973E-01,3.711569E-01,1.479636E-01,3.008140E-01
171.68397,-43.43983,4.647066E-01,8.520808E-01,8.604715E-01,1.652896E+00,1.022400E+00,1.979351E+00,1.152515E+00,2.187073E+00,9.400346E-01,1.727706E+00,8.009580E-01,1.426527E+00,7.350839E-01,1.285619E+00,6.131275E-01,1.078680E+00,4.960766E-01,9.131480E-01,3.384381E-01,6.539759E-01,2.480213E-01,4.777742E-01,1.806555E-01,3.618549E-01,1.405336E-01,2.935272E-01
171.70867,-43.44011,5.575517E-01,1.004315E+00,1.004900E+00,1.936423E+00,1.209501E+00,2.390627E+00,1.431034E+00,2.644642E+00,1.228545E+00,2.139082E+00,1.044332E+00,1.812429E+00,9.036214E-01,1.578994E+00,6.455173E-01,1.147460E+00,4.969607E-01,9.030135E-01,3.345862E-01,5.985419E-01,2.414346E-01,4.257686E-01,1.895925E-01,3.349060E-01,1.561012E-01,2.795678E-01
171.72103,-43.44025,4.568840E-01,8.522710E-01,9.438164E-01,1.877521E+00,1.127067E+00,2.286628E+00,1.234958E+00,2.417439E+00,9.202810E-01,1.743406E+00,7.153296E-01,1.361060E+00,6.058568E-01,1.130333E+00,4.221145E-01,7.680288E-01,3.270070E-01,5.926113E-01,2.371263E-01,4.197637E-01,1.698743E-01,2.996439E-01,1.312734E-01,2.385830E-01,1.066150E-01,2.014530E-01
171.73338,-43.44039,4.646611E-01,8.453909E-01,8.572694E-01,1.629540E+00,1.019888E+00,1.951992E+00,1.168286E+00,2.198959E+00,9.677085E-01,1.774693E+00,8.243346E-01,1.470000E+00,7.519290E-01,1.314222E+00,6.187695E-01,1.081546E+00,4.980327E-01,9.062576E-01,3.370312E-01,6.433586E-01,2.457531E-01,4.683882E-01,1.786090E-01,3.542053E-01,1.386907E-01,2.870517E-01
171.74574,-43.44052,4.599284E-01,8.358862E-01,8.535812E-01,1.624373E+00,1.014740E+00,1.944810E+00,1.147676E+00,2.159565E+00,9.402100E-01,1.714708E+00,7.999291E-01,1.416410E+00,7.315528E-01,1.274785E+00,6.053904E-01,1.059559E+00,4.860652E-01,8.909283E-01,3.303181E-01,6.351845E-01,2.410772E-01,4.634246E-01,1.750781E-01,3.505250E-01,1.359976E-01,2.842229E-01
171.75809,-43.44066,5.597701E-01,1.005211E+00,1.012645E+00,1.950654E+00,1.219051E+00,2.408427E+00,1.433331E+00,2.646534E+00,1.224584E+00,2.126189E+00,1.038309E+00,1.796102E+00,8.965627E-01,1.560602E+00,6.380587E-01,1.127068E+00,4.902740E-01,8.851555E-01,3.295919E-01,5.849127E-01,2.375213E-01,4.164728E-01,1.865865E-01,3.274268E-01,1.535233E-01,2.731585E-01
171.77045,-43.44079,4.415837E-01,8.005303E-01,8.277469E-01,1.576649E+00,9.820205E-01,1.887001E+00,1.098706E+00,2.067187E+00,8.943917E-01,1.618010E+00,7.596908E-01,1.335994E+00,7.006130E-01,1.218032E+00,5.811135E-01,1.026904E+00,4.650790E-01,8.648345E-01,3.172594E-01,6.205127E-01,2.310821E-01,4.537826E-01,1.668263E-01,3.429789E-01,1.290894E-01,2.781735E-01
171.78280,-43.44092,4.704147E-01,8.742329E-01,9.666761E-01,1.909847E+00,1.155327E+00,2.323495E+00,1.270087E+00,2.470530E+00,9.558376E-01,1.810273E+00,7.482935E-01,1.426861E+00,6.326835E-01,1.185318E+00,4.395309E-01,8.044813E-01,3.395319E-01,6.164729E-01,2.429685E-01,4.259955E-01,1.732299E-01,3.022495E-01,1.336102E-01,2.395008E-01,1.085539E-01,2.014571E-01
171.79515,-43.44105,5.416264E-01,1.008456E+00,1.073888E+00,2.154541E+00,1.300282E+00,2.670195E+00,1.392797E+00,2.749907E+00,1.064962E+00,1.958380E+00,8.519010E-01,1.520534E+00,7.094857E-01,1.261204E+00,4.655892E-01,8.195430E-01,3.360684E-01,5.995781E-01,2.296765E-01,4.052360E-01,1.674710E-01,2.924435E-01,1.322561E-01,2.368478E-01,1.094088E-01,2.024829E-01
171.80751,-43.44118,5.132906E-01,9.212666E-01,9.650363E-01,1.819442E+00,1.146711E+00,2.191377E+00,1.325840E+00,2.414527E+00,1.083618E+00,1.939872E+00,9.097264E-01,1.661231E+00,7.919302E-01,1.447111E+00,5.822679E-01,1.074583E+00,4.619839E-01,8.520975E-01,3.206804E-01,5.672159E-01,2.299033E-01,4.023866E-01,1.799710E-01,3.149557E-01,1.472912E-01,2.616335E-01
171.81986,-43.44131,4.840204E-01,8.993858E-01,9.909752E-01,1.950583E+00,1.184970E+00,2.372021E+00,1.301966E+00,2.528831E+00,9.838589E-01,1.869828E+00,7.730482E-01,1.482945E+00,6.530841E-01,1.232857E+00,4.531110E-01,8.378891E-01,3.496843E-01,6.396136E-01,2.482670E-01,4.350041E-01,1.764901E-01,3.068664E-01,1.359610E-01,2.425836E-01,1.105273E-01,2.032062E-01
171.83222,-43.44144,4.903527E-01,9.104115E-01,1.001137E+00,1.967049E+00,1.197391E+00,2.391432E+00,1.316237E+00,2.553730E+00,9.972959E-01,1.897483E+00,7.853367E-01,1.510176E+00,6.634643E-01,1.256429E+00,4.604231E-01,8.552480E-01,3.553152E-01,6.524477E-01,2.513040E-01,4.407387E-01,1.785388E-01,3.100460E-01,1.374587E-01,2.449847E-01,1.117908E-01,2.047569E-01
171.84457,-43.44156,4.954820E-01,9.193352E-01,1.010197E+00,1.983798E+00,1.208577E+00,2.411144E+00,1.327977E+00,2.575502E+00,1.006395E+00,1.917657E+00,7.932472E-01,1.528612E+00,6.699076E-01,1.271950E+00,4.645448E-01,8.659195E-01,3.583375E-01,6.599928E-01,2.526213E-01,4.436469E-01,1.794272E-01,3.114982E-01,1.380811E-01,2.459232E-01,1.123082E-01,2.052829E-01
171.85693,-43.44169,5.012915E-01,9.298045E-01,1.019950E+00,2.001673E+00,1.220385E+00,2.431753E+00,1.341356E+00,2.600020E+00,1.017341E+00,1.942128E+00,8.031752E-01,1.551867E+00,6.782739E-01,1.291862E+00,4.701774E-01,8.800427E-01,3.625717E-01,6.703343E-01,2.546225E-01,4.480067E-01,1.807636E-01,3.138399E-01,1.390788E-01,2.475611E-01,1.131382E-01,2.062932E-01
171.86928,-43.44181,5.063599E-01,9.398872E-01,1.029859E+00,2.020108E+00,1.232419E+00,2.454261E+00,1.354083E+00,2.624140E+00,1.026826E+00,1.964746E+00,8.111010E-01,1.572331E+00,6.849683E-01,1.309042E+00,4.743948E-01,8.917419E-01,3.656301E-01,6.785778E-01,2.559249E-01,4.512138E-01,1.815590E-01,3.154497E-01,1.396701E-01,2.485648E-01,1.136267E-01,2.068515E-01
171.88164,-43.44193,5.728184E-01,1.060431E+00,1.122844E+00,2.238433E+00,1.365108E+00,2.781870E+00,1.512039E+00,2.960795E+00,1.202904E+00,2.230995E+00,9.703143E-01,1.773368E+00,8.086573E-01,1.473869E+00,5.313172E-01,9.594508E-01,3.847074E-01,7.019919E-01,2.520218E-01,4.447848E-01,1.784789E-01,3.106541E-01,1.379169E-01,2.453801E-01,1.125868E-01,2.053978E-01
171.89400,-43.44205,5.409769E-01,9.595603E-01,9.211901E-01,1.641100E+00,1.088912E+00,1.938826E+00,1.305720E+00,2.305038E+00,1.149333E+00,2.040257E+00,1.007351E+00,1.793812E+00,9.130400E-01,1.613687E+00,7.320805E-01,1.277898E+00,5.922195E-01,1.051108E+00,4.014370E-01,7.106233E-01,2.890168E-01,5.095949E-01,2.154882E-01,3.873979E-01,1.719798E-01,3.136285E-01
171.90635,-43.44217,5.300716E-01,9.805710E-01,1.060745E+00,2.059860E+00,1.268839E+00,2.498884E+00,1.407183E+00,2.692512E+00,1.083493E+00,2.065872E+00,8.679587E-01,1.685730E+00,7.357516E-01,1.416151E+00,5.132638E-01,9.795960E-01,3.969383E-01,7.459324E-01,2.724225E-01,4.852439E-01,1.927984E-01,3.358246E-01,1.484874E-01,2.626710E-01,1.209992E-01,2.174317E-01
171.91871,-43.44229,5.355421E-01,9.947631E-01,1.082191E+00,2.109274E+00,1.294981E+00,2.560971E+00,1.412504E+00,2.721889E+00,1.061913E+00,2.036661E+00,8.387474E-01,1.636370E+00,7.084020E-01,1.366227E+00,4.917007E-01,9.388035E-01,3.805404E-01,7.169411E-01,2.644055E-01,4.709515E-01,1.878906E-01,3.278511E-01,1.451437E-01,2.575923E-01,1.185836E-01,2.138736E-01
171.93106,-43.44241,5.149946E-01,9.598280E-01,1.074912E+00,2.126091E+00,1.288468E+00,2.592348E+00,1.383858E+00,2.711986E+00,1.016924E+00,1.972396E+00,7.860770E-01,1.545864E+00,6.580446E-01,1.274415E+00,4.463144E-01,8.493633E-01,3.409829E-01,6.393106E-01,2.383792E-01,4.251927E-01,1.688880E-01,2.971943E-01,1.298024E-01,2.323904E-01,1.052088E-01,1.943461E-01
171.94342,-43.44252,5.210766E-01,9.711717E-01,1.087990E+00,2.149669E+00,1.304574E+00,2.621129E+00,1.400717E+00,2.741794E+00,1.028680E+00,1.998840E+00,7.957008E-01,1.568915E+00,6.655586E-01,1.293027E+00,4.505568E-01,8.618194E-01,3.438266E-01,6.475299E-01,2.395243E-01,4.280254E-01,1.694755E-01,2.986408E-01,1.301858E-01,2.330895E-01,1.054761E-01,1.946954E-01
171.95577,-43.44263,4.854307E-01,9.056314E-01,1.057811E+00,2.120796E+00,1.261006E+00,2.582546E+00,1.251662E+00,2.494977E+00,8.282346E-01,1.574385E+00,6.030942E-01,1.140268E+00,5.052565E-01,9.448701E-01,3.394001E-01,6.226947E-01,2.638295E-01,4.845340E-01,1.977976E-01,3.583810E-01,1.427915E-01,2.592860E-01,1.103644E-01,2.076077E-01,9.094227E-02,1.766870E-01
171.96813,-43.44275,4.862907E-01,9.065755E-01,1.063257E+00,2.132098E+00,1.267386E+00,2.597069E+00,1.253153E+00,2.499044E+00,8.255315E-01,1.568518E+00,5.994046E-01,1.132785E+00,5.020404E-01,9.394918E-01,3.361645E-01,6.176552E-01,2.609990E-01,4.803523E-01,1.956637E-01,3.556970E-01,1.412749E-01,2.576148E-01,1.090794E-01,2.062024E-01,8.982701E-02,1.753919E-01
171.98048,-43.44286,4.968276E-01,9.011557E-01,9.495945E-01,1.815369E+00,1.120985E+00,2.162592E+00,1.169311E+00,2.217916E+00,8.919582E-01,1.629408E+00,7.427533E-01,1.330267E+00,6.844937E-01,1.227926E+00,5.610507E-01,1.012541E+00,4.482158E-01,8.497555E-01,3.041437E-01,5.908716E-01,2.213100E-01,4.321446E-01,1.592171E-01,3.232858E-01,1.226537E-01,2.611226E-01
171.99284,-43.44297,5.833695E-01,1.030891E+00,9.914559E-01,1.753372E+00,1.171141E+00,2.068079E+00,1.387369E+00,2.441453E+00,1.210805E+00,2.158237E+00,1.053705E+00,1.898012E+00,9.517838E-01,1.707569E+00,7.512046E-01,1.339027E+00,6.050626E-01,1.097358E+00,4.042877E-01,7.236209E-01,2.901750E-01,5.152814E-01,2.159946E-01,3.895707E-01,1.723959E-01,3.145728E-01
172.00520,-43.44307,6.501344E-01,1.190469E+00,1.268452E+00,2.480967E+00,1.541344E+00,3.083713E+00,1.674087E+00,3.228923E+00,1.304851E+00,2.421571E+00,1.045918E+00,1.937338E+00,8.700629E-01,1.620599E+00,5.689921E-01,1.065554E+00,4.164359E-01,7.902810E-01,2.693878E-01,4.903956E-01,1.907005E-01,3.380888E-01,1.479322E-01,2.645040E-01,1.214443E-01,2.195432E-01
172.01755,-43.44318,5.837276E-01,1.054331E+00,1.046546E+00,1.931320E+00,1.244840E+00,2.299426E+00,1.430259E+00,2.654423E+00,1.193543E+00,2.239323E+00,1.008881E+00,1.885549E+00,8.991721E-01,1.654207E+00,6.967813E-01,1.255466E+00,5.515573E-01,1.017150E+00,3.620155E-01,6.649742E-01,2.596553E-01,4.721749E-01,1.900368E-01,3.518706E-01,1.489905E-01,2.831292E-01
172.02991,-43.44329,5.943884E-01,1.061331E+00,1.043123E+00,1.888328E+00,1.238782E+00,2.241640E+00,1.445047E+00,2.627965E+00,1.231191E+00,2.276389E+00,1.051078E+00,1.951752E+00,9.387651E-01,1.722536E+00,7.261771E-01,1.311852E+00,5.763790E-01,1.061337E+00,3.779882E-01,6.890629E-01,2.697842E-01,4.870261E-01,1.987054E-01,3.632624E-01,1.564631E-01,2.922526E-01
172.04226,-43.44339,6.025460E-01,1.055584E+00,1.025924E+00,1.806320E+00,1.214197E+00,2.131485E+00,1.434477E+00,2.519561E+00,1.249211E+00,2.235575E+00,1.083843E+00,1.964464E+00,9.756780E-01,1.761681E+00,7.606496E-01,1.368086E+00,6.088020E-01,1.114831E+00,4.021463E-01,7.243410E-01,2.869944E-01,5.126231E-01,2.127145E-01,3.849953E-01,1.691552E-01,3.104737E-01
172.05462,-43.44349,6.071167E-01,1.062234E+00,1.033754E+00,1.817499E+00,1.223384E+00,2.145220E+00,1.444660E+00,2.535381E+00,1.257483E+00,2.250501E+00,1.090529E+00,1.978527E+00,9.812731E-01,1.774104E+00,7.633622E-01,1.376364E+00,6.103880E-01,1.120904E+00,4.023313E-01,7.261980E-01,2.869308E-01,5.133353E-01,2.125562E-01,3.851879E-01,1.689807E-01,3.105115E-01
172.06698,-43.44360,6.113465E-01,1.067930E+00,1.041009E+00,1.827371E+00,1.231894E+00,2.157346E+00,1.454103E+00,2.548832E+00,1.265177E+00,2.262792E+00,1.096733E+00,1.989859E+00,9.864501E-01,1.783834E+00,7.657972E-01,1.382394E+00,6.117573E-01,1.124967E+00,4.023780E-01,7.268220E-01,2.867528E-01,5.132104E-01,2.123119E-01,3.847042E-01,1.687347E-01,3.100401E-01
172.07933,-43.44370,6.153806E-01,1.074021E+00,1.048023E+00,1.837870E+00,1.240118E+00,2.170068E+00,1.463116E+00,2.562453E+00,1.272444E+00,2.274591E+00,1.102542E+00,2.000286E+00,9.912753E-01,1.792544E+00,7.679864E-01,1.387489E+00,6.129344E-01,1.128203E+00,4.023075E-01,7.269451E-01,2.864841E-01,5.127313E-01,2.119979E-01,3.838896E-01,1.684276E-01,3.092888E-01
172.09169,-43.44379,6.190578E-01,1.079018E+00,1.054452E+00,1.846854E+00,1.247665E+00,2.181042E+00,1.471372E+00,2.573902E+00,1.279087E+00,2.284137E+00,1.107815E+00,2.008188E+00,9.956324E-01,1.799326E+00,7.698565E-01,1.391169E+00,6.138694E-01,1.130319E+00,4.021074E-01,7.265139E-01,2.861266E-01,5.119241E-01,2.116246E-01,3.828369E-01,1.680752E-01,3.083694E-01
172.10405,-43.44389,6.225793E-01,1.083459E+00,1.060601E+00,1.854953E+00,1.254884E+00,2.191015E+00,1.479286E+00,2.584317E+00,1.285478E+00,2.292869E+00,1.112891E+00,2.015490E+00,9.998397E-01,1.805403E+00,7.716631E-01,1.394702E+00,6.147746E-01,1.132398E+00,4.019187E-01,7.261564E-01,2.857864E-01,5.111842E-01,2.112697E-01,3.818549E-01,1.677401E-01,3.075063E-01
172.11640,-43.44399,6.260397E-01,1.088323E+00,1.066661E+00,1.863374E+00,1.261984E+00,2.201260E+00,1.487072E+00,2.595627E+00,1.291768E+00,2.303018E+00,1.117931E+00,2.024372E+00,1.003739E+00,1.813043E+00,7.735043E-01,1.399823E+00,6.157301E-01,1.135888E+00,4.018013E-01,7.267165E-01,2.855181E-01,5.110376E-01,2.109717E-01,3.813563E-01,1.674537E-01,3.070013E-01
172.12876,-43.44408,6.291972E-01,1.092396E+00,1.072219E+00,1.870652E+00,1.268505E+00,2.209738E+00,1.494210E+00,2.605106E+00,1.297532E+00,2.311581E+00,1.122543E+00,2.031820E+00,1.007293E+00,1.819426E+00,7.751273E-01,1.403919E+00,6.165335E-01,1.138686E+00,4.016206E-01,7.269796E-01,2.852102E-01,5.107301E-01,2.106508E-01,3.807470E-01,1.671512E-01,3.064196E-01
172.14112,-43.44418,6.319971E-01,1.095870E+00,1.077187E+00,1.876950E+00,1.274343E+00,2.217092E+00,1.500582E+00,2.613055E+00,1.302653E+00,2.318701E+00,1.126618E+00,2.037945E+00,1.010427E+00,1.824669E+00,7.764660E-01,1.407225E+00,6.171293E-01,1.140905E+00,4.013385E-01,7.269672E-01,2.848344E-01,5.102682E-01,2.102855E-01,3.800220E-01,1.668142E-01,3.057510E-01
